Substance,Source,Specific_Measure,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2023,60 years or more,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2023,60 years or more,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2022,0 to 19 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2022,0 to 19 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2022,20 to 29 years,Female,Number,9
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2022,20 to 29 years,Male,Number,10
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2022,30 to 39 years,Female,Number,9
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2022,30 to 39 years,Male,Number,12
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2022,40 to 49 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2022,40 to 49 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2022,50 to 59 years,Female,Number,9
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2022,50 to 59 years,Male,Number,12
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2022,60 years or more,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2022,60 years or more,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2021,0 to 19 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2021,0 to 19 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2021,20 to 29 years,Female,Number,17
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2021,20 to 29 years,Male,Number,21
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2021,30 to 39 years,Female,Number,8
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2021,30 to 39 years,Male,Number,26
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2021,40 to 49 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2021,40 to 49 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2021,50 to 59 years,Female,Number,10
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2021,50 to 59 years,Male,Number,7
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2021,60 years or more,Female,Number,10
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2021,60 years or more,Male,Number,7
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2020,0 to 19 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2020,0 to 19 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2020,20 to 29 years,Female,Number,10
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2020,20 to 29 years,Male,Number,16
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2020,30 to 39 years,Female,Number,11
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2020,30 to 39 years,Male,Number,14
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2020,40 to 49 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2020,40 to 49 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2020,50 to 59 years,Female,Number,11
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2020,50 to 59 years,Male,Number,13
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2020,60 years or more,Female,Number,15
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2020,60 years or more,Male,Number,14
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2019,0 to 19 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2019,0 to 19 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2019,20 to 29 years,Female,Number,6
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2019,20 to 29 years,Male,Number,7
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2019,30 to 39 years,Female,Number,14
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2019,30 to 39 years,Male,Number,7
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2019,40 to 49 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2019,40 to 49 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2019,50 to 59 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2019,50 to 59 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2019,60 years or more,Female,Number,9
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2019,60 years or more,Male,Number,10
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2018,0 to 19 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2018,0 to 19 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2018,20 to 29 years,Female,Number,10
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2018,20 to 29 years,Male,Number,8
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2018,30 to 39 years,Female,Number,8
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2018,30 to 39 years,Male,Number,9
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2018,40 to 49 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2018,40 to 49 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2018,50 to 59 years,Female,Number,11
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2018,50 to 59 years,Male,Number,12
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2018,60 years or more,Female,Number,12
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2018,60 years or more,Male,Number,8
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2017,0 to 19 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2017,0 to 19 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2017,20 to 29 years,Female,Number,12
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2017,20 to 29 years,Male,Number,19
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2017,30 to 39 years,Female,Number,18
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2017,30 to 39 years,Male,Number,16
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2017,40 to 49 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2017,40 to 49 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2017,50 to 59 years,Female,Number,15
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2017,50 to 59 years,Male,Number,11
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2017,60 years or more,Female,Number,21
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2017,60 years or more,Male,Number,13
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2016,0 to 19 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2016,0 to 19 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2016,20 to 29 years,Female,Number,6
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2016,20 to 29 years,Male,Number,11
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2016,30 to 39 years,Female,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2016,30 to 39 years,Male,Number,Suppr.
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2016,40 to 49 years,Female,Number,11
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2016,40 to 49 years,Male,Number,8
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2016,50 to 59 years,Female,Number,14
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2016,50 to 59 years,Male,Number,13
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2016,60 years or more,Female,Number,18
Opioids,Hospitalizations,Sex and age group,Manitoba,46,By year,2016,60 years or more,Male,Number,17
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2025,0 to 19 years,Female,Number,43
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2025,0 to 19 years,Male,Number,31
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2025,20 to 29 years,Female,Number,69
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2025,20 to 29 years,Male,Number,110
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2025,30 to 39 years,Female,Number,111
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2025,30 to 39 years,Male,Number,189
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2025,40 to 49 years,Female,Number,127
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2025,40 to 49 years,Male,Number,172
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2025,50 to 59 years,Female,Number,135
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2025,50 to 59 years,Male,Number,147
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2025,60 years or more,Female,Number,300
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2025,60 years or more,Male,Number,275
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2024,0 to 19 years,Female,Number,45
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2024,0 to 19 years,Male,Number,34
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2024,20 to 29 years,Female,Number,70
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2024,20 to 29 years,Male,Number,161
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2024,30 to 39 years,Female,Number,136
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2024,30 to 39 years,Male,Number,292
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2024,40 to 49 years,Female,Number,127
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2024,40 to 49 years,Male,Number,202
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2024,50 to 59 years,Female,Number,145
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2024,50 to 59 years,Male,Number,231
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2024,60 years or more,Female,Number,317
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2024,60 years or more,Male,Number,304
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2023,0 to 19 years,Female,Number,60
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2023,0 to 19 years,Male,Number,46
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2023,20 to 29 years,Female,Number,109
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2023,20 to 29 years,Male,Number,185
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2023,30 to 39 years,Female,Number,135
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2023,30 to 39 years,Male,Number,326
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2023,40 to 49 years,Female,Number,144
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2023,40 to 49 years,Male,Number,244
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2023,50 to 59 years,Female,Number,134
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2023,50 to 59 years,Male,Number,223
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2023,60 years or more,Female,Number,277
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2023,60 years or more,Male,Number,313
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2022,0 to 19 years,Female,Number,45
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2022,0 to 19 years,Male,Number,37
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2022,20 to 29 years,Female,Number,93
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2022,20 to 29 years,Male,Number,180
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2022,30 to 39 years,Female,Number,126
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2022,30 to 39 years,Male,Number,277
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2022,40 to 49 years,Female,Number,115
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2022,40 to 49 years,Male,Number,203
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2022,50 to 59 years,Female,Number,145
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2022,50 to 59 years,Male,Number,197
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2022,60 years or more,Female,Number,303
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2022,60 years or more,Male,Number,285
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2021,0 to 19 years,Female,Number,53
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2021,0 to 19 years,Male,Number,40
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2021,20 to 29 years,Female,Number,129
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2021,20 to 29 years,Male,Number,266
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2021,30 to 39 years,Female,Number,188
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2021,30 to 39 years,Male,Number,370
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2021,40 to 49 years,Female,Number,137
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2021,40 to 49 years,Male,Number,268
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2021,50 to 59 years,Female,Number,133
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2021,50 to 59 years,Male,Number,232
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2021,60 years or more,Female,Number,298
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2021,60 years or more,Male,Number,300
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2020,0 to 19 years,Female,Number,60
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2020,0 to 19 years,Male,Number,40
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2020,20 to 29 years,Female,Number,98
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2020,20 to 29 years,Male,Number,215
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2020,30 to 39 years,Female,Number,129
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2020,30 to 39 years,Male,Number,306
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2020,40 to 49 years,Female,Number,113
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2020,40 to 49 years,Male,Number,191
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2020,50 to 59 years,Female,Number,154
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2020,50 to 59 years,Male,Number,238
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2020,60 years or more,Female,Number,255
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2020,60 years or more,Male,Number,217
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2019,0 to 19 years,Female,Number,39
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2019,0 to 19 years,Male,Number,34
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2019,20 to 29 years,Female,Number,107
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2019,20 to 29 years,Male,Number,204
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2019,30 to 39 years,Female,Number,139
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2019,30 to 39 years,Male,Number,255
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2019,40 to 49 years,Female,Number,113
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2019,40 to 49 years,Male,Number,163
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2019,50 to 59 years,Female,Number,201
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2019,50 to 59 years,Male,Number,182
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2019,60 years or more,Female,Number,299
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2019,60 years or more,Male,Number,229
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2018,0 to 19 years,Female,Number,54
Opioids,Hospitalizations,Sex and age group,Ontario,35,By year,2018,0 to 19 years,Male,Number,44
